This file was created using the 201904 Bloomberg database.,,,,,,,,,,,
,,,,,,,,,,,
Missing data are indicated by -99.99.,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log
19910424,-0.72,0.13,0.22,0.14,0.27,0.02,-0.722604509,0.129915573,0.219758354,0.139902091,0.269636155
19910425,-0.07,-0.14,-0.05,0.18,0.37,0.02,-0.070024511,-0.140098092,-0.050012504,0.179838194,0.369317184
19910426,-0.65,0.24,-0.21,0.13,-0.02,0.02,-0.652121699,0.23971246,-0.210220809,0.129915573,-0.020002
19910429,0.14,-0.34,-0.08,0.21,-0.46,0.02,0.139902091,-0.340579313,-0.080032017,0.209779808,-0.461061256
19910430,1.61,0.23,-0.07,-0.29,0.22,0.02,1.597176951,0.229735905,-0.070024511,-0.290421315,0.219758354
19910501,0.7,-0.44,0.1,-0.16,0.16,0.02,0.697561374,-0.440970849,0.099950033,-0.160128137,0.159872136
19910502,0.22,-0.59,0.06,0.05,-0.25,0.02,0.219758354,-0.591747376,0.059982007,0.049987504,-0.250313022
19910503,-1.39,0.02,-0.06,0.06,0.29,0.02,-1.399750964,0.019998,-0.060018007,0.059982007,0.289580311
19910506,0.42,0.21,0.05,0.04,-0.22,0.02,0.419120462,0.209779808,0.049987504,0.039992002,-0.220242356
19910507,1.16,-0.17,0.03,0.17,-0.04,0.02,1.153323581,-0.170144664,0.029995501,0.169855664,-0.040008002
19910508,-0.97,0.35,0,0.07,-0.21,0.02,-0.974735145,0.349388925,0,0.069975511,-0.210220809
19910509,-0.06,-0.3,0.02,0.19,-0.26,0.02,-0.060018007,-0.300450902,0.019998,0.189819728,-0.260338587
19910510,0.59,-0.15,0.08,0.16,0.46,0.02,0.588266316,-0.150112613,0.079968017,0.159872136,0.458945233
19910513,0.09,0.58,0.05,-0.07,0.06,0.02,0.089959524,0.578324476,0.049987504,-0.070024511,0.059982007
19910514,0.2,0.34,-0.13,0.04,0,0.02,0.199800266,0.339423307,-0.130084573,0.039992002,0
19910515,0.08,0.03,-0.08,0.07,-0.05,0.02,0.079968017,0.029995501,-0.080032017,0.069975511,-0.050012504
19910516,0.06,-0.38,0.34,-0.06,0.01,0.02,0.059982007,-0.380723834,0.339423307,-0.060018007,0.0099995
19910517,-2.18,0,-0.09,0.07,0.18,0.02,-2.204113088,0,-0.090040524,0.069975511,0.179838194
19910520,0.42,-0.27,-0.14,0.17,0.07,0.02,0.419120462,-0.270365157,-0.140098092,0.169855664,0.069975511
19910521,1.47,-0.6,0.01,0.2,0.28,0.02,1.45930023,-0.601807233,0.0099995,0.199800266,0.27960873
19910522,-0.44,-0.06,-0.1,0.25,0.5,0.02,-0.440970849,-0.060018007,-0.100050033,0.24968802,0.498754151
19910523,0.42,-0.11,-0.06,-0.03,-0.03,0.02,0.419120462,-0.110060544,-0.060018007,-0.030004501,-0.030004501
19910524,0.29,-0.26,-0.21,0.04,0.23,0.02,0.289580311,-0.260338587,-0.210220809,0.039992002,0.229735905
19910527,0.47,-0.2,-0.06,-0.07,0.05,0.02,0.468898949,-0.200200267,-0.060018007,-0.070024511,0.049987504
19910528,0.51,-0.16,-0.08,0.08,0.07,0.02,0.508703905,-0.160128137,-0.080032017,0.079968017,0.069975511
19910529,-0.54,-0.38,0.03,0.11,0.06,0.02,-0.54146327,-0.380723834,0.029995501,0.109939544,0.059982007
19910530,-0.49,-0.07,0.18,-0.04,0.25,0.02,-0.491204436,-0.070024511,0.179838194,-0.040008002,0.24968802
19910531,-0.49,-0.55,0.11,0,0.3,0.02,-0.491204436,-0.551518069,0.109939544,0,0.299550898
19910603,0.23,-0.34,-0.06,0.17,-0.08,0.02,0.229735905,-0.340579313,-0.060018007,0.169855664,-0.080032017
19910604,-0.05,0.09,0.03,0.12,0.12,0.02,-0.050012504,0.089959524,0.029995501,0.119928058,0.119928058
19910605,0.07,-0.43,-0.21,0.32,-0.14,0.02,0.069975511,-0.430927159,-0.210220809,0.31948909,-0.140098092
19910606,-0.33,-0.07,-0.26,0.09,-0.02,0.02,-0.330545701,-0.070024511,-0.260338587,0.089959524,-0.020002
19910607,-1.36,0.39,0.05,0.03,0,0.02,-1.369332713,0.389241472,0.049987504,0.029995501,0
19910610,-0.07,0.34,-0.13,-0.1,-0.23,0.02,-0.070024511,0.339423307,-0.130084573,-0.100050033,-0.230264906
19910611,0.31,-0.97,0.19,0.06,0.12,0.02,0.309520491,-0.974735145,0.189819728,0.059982007,0.119928058
19910612,-1.65,0.43,0.05,-0.12,0.11,0.02,-1.663764115,0.429078142,0.049987504,-0.120072058,0.109939544
19910613,-0.68,0.14,-0.01,-0.01,-0.03,0.02,-0.682322535,0.139902091,-0.0100005,-0.0100005,-0.030004501
19910614,0.46,-0.2,-0.09,0.17,0.28,0.02,0.458945233,-0.200200267,-0.090040524,0.169855664,0.27960873
19910617,-0.44,-0.05,0.12,-0.09,0.17,0.02,-0.440970849,-0.050012504,0.119928058,-0.090040524,0.169855664
19910618,-1.15,0.05,-0.05,0.1,0,0.02,-1.156663637,0.049987504,-0.050012504,0.099950033,0
19910619,0.35,0.61,-0.28,-0.01,0,0.02,0.349388925,0.608147032,-0.280392733,-0.0100005,0
19910620,-0.35,-0.06,-0.17,-0.04,-0.06,0.02,-0.350613933,-0.060018007,-0.170144664,-0.040008002,-0.060018007
19910621,0,-0.35,0.01,0.28,0.38,0.02,0,-0.350613933,0.0099995,0.27960873,0.379279824
19910624,0.02,0.58,-0.15,-0.01,0.02,0.02,0.019998,0.578324476,-0.150112613,-0.0100005,0.019998
19910625,-0.88,-0.19,-0.05,0.07,0.18,0.02,-0.883894867,-0.190180729,-0.050012504,0.069975511,0.179838194
19910626,-0.08,0.45,0.04,-0.18,0.14,0.02,-0.080032017,0.448990527,0.039992002,-0.180162195,0.139902091
19910627,-0.22,-0.35,-0.08,0.14,-0.11,0.02,-0.220242356,-0.350613933,-0.080032017,0.139902091,-0.110060544
19910628,-1.8,0.82,0.23,-0.21,0.09,0.02,-1.816397063,0.816656267,0.229735905,-0.210220809,0.089959524
19910701,0,-0.74,-0.01,0.24,-0.2,0.02,0,-0.742751583,-0.0100005,0.23971246,-0.200200267
19910702,-0.64,-0.29,-0.28,0.21,0.15,0.02,-0.64205678,-0.290421315,-0.280392733,0.209779808,0.149887612
19910703,-0.5,0.19,-0.32,0.23,0.2,0.02,-0.501254182,0.189819728,-0.320513095,0.229735905,0.199800266
19910704,-0.14,-0.16,0.09,0.07,0.14,0.02,-0.140098092,-0.160128137,0.089959524,0.069975511,0.139902091
19910705,1.17,-0.67,-0.18,0.14,-0.04,0.02,1.163208423,-0.672254576,-0.180162195,0.139902091,-0.040008002
19910708,0.21,0.41,-0.33,0.02,-0.22,0.02,0.209779808,0.40916179,-0.330545701,0.019998,-0.220242356
19910709,0.13,-0.6,-0.06,0.25,-0.16,0.02,0.129915573,-0.601807233,-0.060018007,0.24968802,-0.160128137
19910710,0.53,-0.53,0.05,0.05,0.05,0.02,0.528600443,-0.531409482,0.049987504,0.049987504,0.049987504
19910711,-0.89,-0.12,-0.06,-0.02,0,0.02,-0.893984157,-0.120072058,-0.060018007,-0.020002,0
19910712,2.32,0.05,-0.07,0.09,0.02,0.02,2.293497128,0.049987504,-0.070024511,0.089959524,0.019998
19910715,0.66,-0.63,0.04,0.11,-0.21,0.02,0.657831536,-0.631992874,0.039992002,0.109939544,-0.210220809
19910716,-0.25,-0.33,0.04,0.08,-0.02,0.02,-0.250313022,-0.330545701,0.039992002,0.079968017,-0.020002
19910717,0.31,0.07,-0.05,0.06,0.14,0.02,0.309520491,0.069975511,-0.050012504,0.059982007,0.139902091
19910718,0.8,0.23,0.32,0,0.09,0.02,0.796816965,0.229735905,0.31948909,0,0.089959524
19910719,1.43,-0.37,-0.04,0.17,-0.37,0.02,1.41987194,-0.370686193,-0.040008002,0.169855664,-0.370686193
19910722,-0.34,-0.13,-0.03,-0.02,-0.05,0.02,-0.340579313,-0.130084573,-0.030004501,-0.020002,-0.050012504
19910723,0.52,-0.43,0.13,0.19,0.02,0.02,0.518652669,-0.430927159,0.129915573,0.189819728,0.019998
19910724,0.73,0.34,0.18,-0.22,0.05,0.02,0.727348397,0.339423307,0.179838194,-0.220242356,0.049987504
19910725,-1.26,0.2,0.16,0.06,0.05,0.02,-1.268005316,0.199800266,0.159872136,0.059982007,0.049987504
19910726,0.86,0.05,-0.07,0.18,0.13,0.02,0.856323066,0.049987504,-0.070024511,0.179838194,0.129915573
19910729,-0.67,-0.03,0.14,0.12,0.12,0.02,-0.672254576,-0.030004501,0.139902091,0.119928058,0.119928058
19910730,-0.04,0,-0.1,0.05,-0.22,0.02,-0.040008002,0,-0.100050033,0.049987504,-0.220242356
19910731,0.26,0.32,-0.33,0.45,-0.33,0.02,0.259662585,0.31948909,-0.330545701,0.448990527,-0.330545701
19910801,-0.41,-0.19,0.08,0.04,-0.02,0.02,-0.410842804,-0.190180729,0.079968017,0.039992002,-0.020002
19910802,1.35,-0.34,-0.01,0.22,0.19,0.02,1.340968691,-0.340579313,-0.0100005,0.219758354,0.189819728
19910805,0.72,0.42,0.15,-0.09,0.08,0.02,0.717420375,0.419120462,0.149887612,-0.090040524,0.079968017
19910806,-0.12,0.37,-0.19,0.05,-0.14,0.02,-0.120072058,0.369317184,-0.190180729,0.049987504,-0.140098092
19910807,0.54,-0.42,0.12,0.16,0.06,0.02,0.538547228,-0.420884477,0.119928058,0.159872136,0.059982007
19910808,-0.48,-0.17,-0.11,0.2,-0.11,0.02,-0.4811557,-0.170144664,-0.110060544,0.199800266,-0.110060544
19910809,-0.89,0.41,-0.02,0,-0.07,0.02,-0.893984157,0.40916179,-0.020002,0,-0.070024511
19910812,0.07,0.1,-0.06,0.31,0.32,0.02,0.069975511,0.099950033,-0.060018007,0.309520491,0.31948909
19910813,0.02,-0.33,-0.05,0.23,-0.26,0.02,0.019998,-0.330545701,-0.050012504,0.229735905,-0.260338587
19910814,0.24,-0.48,0.02,0.19,-0.05,0.02,0.23971246,-0.4811557,0.019998,0.189819728,-0.050012504
19910815,-0.05,0.02,0.03,0.01,0.03,0.02,-0.050012504,0.019998,0.029995501,0.0099995,0.029995501
19910816,-1.09,0.15,-0.13,0.11,-0.1,0.02,-1.095984024,0.149887612,-0.130084573,0.109939544,-0.100050033
19910819,-7.49,1.75,-1.23,0.47,0.72,0.02,-7.78534392,1.734863833,-1.237627107,0.468898949,0.717420375
19910820,2.19,-1.08,0.56,0.32,-0.18,0.02,2.166363964,-1.085874333,0.558437829,0.31948909,-0.180162195
19910821,4.82,-0.96,0.46,0.09,-0.19,0.02,4.707440739,-0.964637705,0.458945233,0.089959524,-0.190180729
19910822,2.11,-0.2,0.15,-0.01,-0.18,0.02,2.088047758,-0.200200267,0.149887612,-0.0100005,-0.180162195
19910823,-0.87,-0.01,0.16,0.06,0.08,0.02,-0.873806594,-0.0100005,0.159872136,0.059982007,0.079968017
19910826,0.58,-0.07,-0.19,0.2,-0.03,0.02,0.578324476,-0.070024511,-0.190180729,0.199800266,-0.030004501
19910827,-0.17,0.34,0.08,0.03,-0.08,0.02,-0.170144664,0.339423307,0.079968017,0.029995501,-0.080032017
19910828,0.31,-0.03,0.02,0.08,-0.23,0.02,0.309520491,-0.030004501,0.019998,0.079968017,-0.230264906
19910829,0.24,-0.12,-0.07,0.23,0.01,0.02,0.23971246,-0.120072058,-0.070024511,0.229735905,0.0099995
19910830,0.19,-0.16,0.06,0.07,-0.09,0.02,0.189819728,-0.160128137,0.059982007,0.069975511,-0.090040524
19910902,0.56,-0.14,-0.01,0.23,0,0.02,0.558437829,-0.140098092,-0.0100005,0.229735905,0
19910903,0.4,0.25,0.13,0.08,-0.06,0.02,0.399202127,0.24968802,0.129915573,0.079968017,-0.060018007
19910904,-0.16,0.19,0.11,0.05,0.04,0.02,-0.160128137,0.189819728,0.109939544,0.049987504,0.039992002
19910905,0.02,0.17,0.01,0.22,-0.15,0.02,0.019998,0.169855664,0.0099995,0.219758354,-0.150112613
19910906,0.83,0.31,-0.13,0.32,0.18,0.02,0.826574442,0.309520491,-0.130084573,0.31948909,0.179838194
19910909,1.12,0.39,0.05,0,0.04,0.02,1.113774441,0.389241472,0.049987504,0,0.039992002
19910910,-0.5,0.46,0.21,-0.08,0.13,0.02,-0.501254182,0.458945233,0.209779808,-0.080032017,0.129915573
19910911,-0.11,0.06,-0.15,0.12,-0.02,0.02,-0.110060544,0.059982007,-0.150112613,0.119928058,-0.020002
19910912,0.57,-0.24,-0.08,0.09,-0.22,0.02,0.568381647,-0.240288462,-0.080032017,0.089959524,-0.220242356
19910913,-0.03,0.16,0.18,-0.04,-0.26,0.02,-0.030004501,0.159872136,0.179838194,-0.040008002,-0.260338587
19910916,0.36,0.17,0.06,0.08,-0.21,0.02,0.359353551,0.169855664,0.059982007,0.079968017,-0.210220809
19910917,0.23,-0.03,0.01,0.22,-0.2,0.02,0.229735905,-0.030004501,0.0099995,0.219758354,-0.200200267
19910918,-0.86,0.16,0.11,0.04,-0.15,0.02,-0.86371934,0.159872136,0.109939544,0.039992002,-0.150112613
19910919,-0.59,0.04,-0.07,0.25,-0.21,0.02,-0.591747376,0.039992002,-0.070024511,0.24968802,-0.210220809
19910920,0.38,-0.14,-0.06,0.11,-0.02,0.02,0.379279824,-0.140098092,-0.060018007,0.109939544,-0.020002
19910923,0.39,0.16,-0.12,-0.04,-0.24,0.02,0.389241472,0.159872136,-0.120072058,-0.040008002,-0.240288462
19910924,-0.45,0.01,0.01,-0.05,-0.04,0.02,-0.451015548,0.0099995,0.0099995,-0.050012504,-0.040008002
19910925,-0.15,-0.13,-0.24,0.23,0.15,0.02,-0.150112613,-0.130084573,-0.240288462,0.229735905,0.149887612
19910926,-0.3,0.1,0.02,0.1,0.25,0.02,-0.300450902,0.099950033,0.019998,0.099950033,0.24968802
19910927,0.47,0.04,-0.33,0.27,0.24,0.02,0.468898949,0.039992002,-0.330545701,0.269636155,0.23971246
19910930,0.8,-0.23,0.04,0.2,-0.03,0.02,0.796816965,-0.230264906,0.039992002,0.199800266,-0.030004501
19911001,0.29,-0.34,-0.11,0.27,-0.02,0.02,0.289580311,-0.340579313,-0.110060544,0.269636155,-0.020002
19911002,0.05,0.05,0.01,0.01,-0.13,0.02,0.049987504,0.049987504,0.0099995,0.0099995,-0.130084573
19911003,-0.41,0.25,-0.08,0.17,0.07,0.02,-0.410842804,0.24968802,-0.080032017,0.169855664,0.069975511
19911004,-1.04,0.11,0.03,0.25,0.11,0.02,-1.04544579,0.109939544,0.029995501,0.24968802,0.109939544
19911007,-0.81,0.39,-0.02,0.17,0.16,0.02,-0.813298323,0.389241472,-0.020002,0.169855664,0.159872136
19911008,-1.34,-0.03,0.19,-0.08,-0.04,0.02,-1.349059018,-0.030004501,0.189819728,-0.080032017,-0.040008002
19911009,0.07,0.04,-0.36,0.41,0.12,0.02,0.069975511,0.039992002,-0.360649559,0.40916179,0.119928058
19911010,-0.7,0.22,0.08,-0.08,0.11,0.02,-0.702461494,0.219758354,0.079968017,-0.080032017,0.109939544
19911011,0.03,0.04,-0.02,0.21,0.31,0.02,0.029995501,0.039992002,-0.020002,0.209779808,0.309520491
19911014,-0.15,-0.46,-0.03,-0.05,0.12,0.02,-0.150112613,-0.461061256,-0.030004501,-0.050012504,0.119928058
19911015,-0.62,-0.33,0.05,0.16,0.03,0.02,-0.621929981,-0.330545701,0.049987504,0.159872136,0.029995501
19911016,0.39,-0.11,-0.07,0.08,-0.07,0.02,0.389241472,-0.110060544,-0.070024511,0.079968017,-0.070024511
19911017,0.48,-0.09,-0.26,0.02,0.06,0.02,0.478851673,-0.090040524,-0.260338587,0.019998,0.059982007
19911018,0.85,-0.22,-0.13,0.12,-0.11,0.02,0.846407841,-0.220242356,-0.130084573,0.119928058,-0.110060544
19911021,-0.56,0.33,-0.01,-0.2,-0.05,0.02,-0.561573879,0.329456695,-0.0100005,-0.200200267,-0.050012504
19911022,-0.59,0.11,-0.11,-0.04,-0.11,0.02,-0.591747376,0.109939544,-0.110060544,-0.040008002,-0.110060544
19911023,-0.62,-0.22,-0.09,0.01,0.08,0.02,-0.621929981,-0.220242356,-0.090040524,0.0099995,0.079968017
19911024,-0.06,0.32,0.09,0.04,-0.16,0.02,-0.060018007,0.31948909,0.089959524,0.039992002,-0.160128137
19911025,-0.3,0.04,-0.21,0.2,-0.15,0.02,-0.300450902,0.039992002,-0.210220809,0.199800266,-0.150112613
19911028,-0.18,-0.72,-0.03,0.02,0.02,0.02,-0.180162195,-0.722604509,-0.030004501,0.019998,0.019998
19911029,1.34,-0.03,-0.19,0.3,0,0.02,1.331101406,-0.030004501,-0.190180729,0.299550898,0
19911030,1.32,-0.39,-0.16,0.13,0.01,0.02,1.311363915,-0.390762483,-0.160128137,0.129915573,0.0099995
19911031,-0.04,0.27,0.09,-0.14,-0.09,0.02,-0.040008002,0.269636155,0.089959524,-0.140098092,-0.090040524
19911101,0.57,0.32,-0.31,0.11,0.08,0.02,0.568381647,0.31948909,-0.310481495,0.109939544,0.079968017
19911104,0.64,0.26,0.27,-0.28,0.09,0.02,0.637960696,0.259662585,0.269636155,-0.280392733,0.089959524
19911105,-0.07,-0.29,-0.22,0.16,0.01,0.02,-0.070024511,-0.290421315,-0.220242356,0.159872136,0.0099995
19911106,-0.17,0.11,-0.23,0.21,0.23,0.02,-0.170144664,0.109939544,-0.230264906,0.209779808,0.229735905
19911107,0.35,-0.15,0.01,-0.09,0.05,0.02,0.349388925,-0.150112613,0.0099995,-0.090040524,0.049987504
19911108,0.15,-0.74,0.08,0.23,0.18,0.02,0.149887612,-0.742751583,0.079968017,0.229735905,0.179838194
19911111,0.18,0,-0.23,0.25,0.07,0.02,0.179838194,0,-0.230264906,0.24968802,0.069975511
19911112,0.35,-0.35,-0.17,0.09,-0.29,0.02,0.349388925,-0.350613933,-0.170144664,0.089959524,-0.290421315
19911113,-0.41,0.34,0.01,-0.15,-0.29,0.02,-0.410842804,0.339423307,0.0099995,-0.150112613,-0.290421315
19911114,0.5,-0.28,-0.48,0.5,-0.17,0.02,0.498754151,-0.280392733,-0.4811557,0.498754151,-0.170144664
19911115,-0.13,0.15,-0.08,0.06,0.03,0.02,-0.130084573,0.149887612,-0.080032017,0.059982007,0.029995501
19911118,-0.35,0.34,-0.05,-0.37,0.37,0.02,-0.350613933,0.339423307,-0.050012504,-0.370686193,0.369317184
19911119,-0.43,0.78,0,-0.22,-0.06,0.02,-0.430927159,0.776973726,0,-0.220242356,-0.060018007
19911120,-0.1,-0.3,-0.18,0.22,0.02,0.02,-0.100050033,-0.300450902,-0.180162195,0.219758354,0.019998
19911121,-0.27,0.11,0.01,-0.29,0.12,0.02,-0.270365157,0.109939544,0.0099995,-0.290421315,0.119928058
19911122,0.03,0.37,-0.11,0,0.07,0.02,0.029995501,0.369317184,-0.110060544,0,0.069975511
19911125,-0.27,-0.16,-0.2,0.01,-0.05,0.02,-0.270365157,-0.160128137,-0.200200267,0.0099995,-0.050012504
19911126,0.12,-0.66,0.46,-0.32,-0.38,0.02,0.119928058,-0.662187631,0.458945233,-0.320513095,-0.380723834
19911127,-1.66,0.35,-0.19,0.28,-0.09,0.02,-1.6739324,0.349388925,-0.190180729,0.27960873,-0.090040524
19911128,-0.46,0.24,0.04,0.09,-0.12,0.02,-0.461061256,0.23971246,0.039992002,0.089959524,-0.120072058
19911129,-0.85,0.14,-0.29,0.26,-0.35,0.02,-0.853633102,0.139902091,-0.290421315,0.259662585,-0.350613933
19911202,-0.34,0.32,-0.3,0.09,0.03,0.02,-0.340579313,0.31948909,-0.300450902,0.089959524,0.029995501
19911203,0.19,-0.83,-0.32,-0.1,-0.54,0.02,0.189819728,-0.833463679,-0.320513095,-0.100050033,-0.54146327
19911204,0.16,-0.37,-0.63,0.49,0.01,0.02,0.159872136,-0.370686193,-0.631992874,0.488803407,0.0099995
19911205,0.46,0.03,-0.29,0.08,-0.17,0.02,0.458945233,0.029995501,-0.290421315,0.079968017,-0.170144664
19911206,0.54,0.12,-0.21,0.02,-0.02,0.02,0.538547228,0.119928058,-0.210220809,0.019998,-0.020002
19911209,-0.09,-0.23,-0.35,0.02,0.12,0.02,-0.090040524,-0.230264906,-0.350613933,0.019998,0.119928058
19911210,-0.94,0.37,-0.29,0.32,0.08,0.02,-0.944445883,0.369317184,-0.290421315,0.31948909,0.079968017
19911211,-0.19,-0.03,0.23,-0.1,0.2,0.02,-0.190180729,-0.030004501,0.229735905,-0.100050033,0.199800266
19911212,0.73,-0.94,0.04,0.05,-0.1,0.02,0.727348397,-0.944445883,0.039992002,0.049987504,-0.100050033
19911213,0.95,-0.49,0.24,0.18,-0.05,0.02,0.945515877,-0.491204436,0.23971246,0.179838194,-0.050012504
19911216,0.14,0.28,0.11,-0.04,-0.12,0.02,0.139902091,0.27960873,0.109939544,-0.040008002,-0.120072058
19911217,0.13,-0.1,-0.02,0.08,0.07,0.02,0.129915573,-0.100050033,-0.020002,0.079968017,0.069975511
19911218,-0.25,0.11,0.07,-0.03,0.05,0.02,-0.250313022,0.109939544,0.069975511,-0.030004501,0.049987504
19911219,-0.15,0.36,-0.24,0.01,0.2,0.02,-0.150112613,0.359353551,-0.240288462,0.0099995,0.199800266
19911220,0.37,0.55,0.01,-0.15,-0.01,0.02,0.369317184,0.548493023,0.0099995,-0.150112613,-0.0100005
19911223,0.92,0.21,-0.07,-0.06,-0.07,0.02,0.915793778,0.209779808,-0.070024511,-0.060018007,-0.070024511
19911224,0.64,-1.03,0.21,-0.12,-0.26,0.02,0.637960696,-1.035341208,0.209779808,-0.120072058,-0.260338587
19911225,0.41,-0.19,-0.05,0.19,0.18,0.02,0.40916179,-0.190180729,-0.050012504,0.189819728,0.179838194
19911226,0.54,-0.04,0.19,-0.23,-0.02,0.02,0.538547228,-0.040008002,0.189819728,-0.230264906,-0.020002
19911227,-0.04,-0.19,0.31,-0.27,-0.42,0.02,-0.040008002,-0.190180729,0.309520491,-0.270365157,-0.420884477
19911230,0.78,-0.6,-0.22,0.11,-0.34,0.02,0.776973726,-0.601807233,-0.220242356,0.109939544,-0.340579313
19911231,1.23,-0.95,-0.33,0.33,-0.09,0.02,1.222496962,-0.954541284,-0.330545701,0.329456695,-0.090040524
19920101,-0.02,0.01,-0.01,-0.01,-0.01,0.01,-0.020002,0.0099995,-0.0100005,-0.0100005,-0.0100005
19920102,-0.14,-0.1,-0.33,0.32,0.24,0.01,-0.140098092,-0.100050033,-0.330545701,0.31948909,0.23971246
19920103,-0.37,-0.4,0.32,0.02,-0.4,0.01,-0.370686193,-0.40080214,0.31948909,0.019998,-0.40080214
19920106,1.74,0.16,-0.06,0.02,0,0.01,1.725035341,0.159872136,-0.060018007,0.019998,0
19920107,-0.09,0.27,0.3,-0.19,-0.17,0.01,-0.090040524,0.269636155,0.299550898,-0.190180729,-0.170144664
19920108,-0.36,0.32,0.06,-0.1,-0.26,0.01,-0.360649559,0.31948909,0.059982007,-0.100050033,-0.260338587
19920109,-1.36,-0.86,0.71,-0.07,-0.28,0.01,-1.369332713,-0.86371934,0.707491367,-0.070024511,-0.280392733
19920110,-1.78,0.16,0.29,-0.08,-0.17,0.01,-1.796032538,0.159872136,0.289580311,-0.080032017,-0.170144664
19920113,0.59,-0.06,-0.23,0.28,0.12,0.01,0.588266316,-0.060018007,-0.230264906,0.27960873,0.119928058
19920114,-0.31,-0.29,0.23,0.05,-0.01,0.01,-0.310481495,-0.290421315,0.229735905,0.049987504,-0.0100005
19920115,-0.85,-0.57,0.22,0.05,-0.05,0.01,-0.853633102,-0.5716307,0.219758354,0.049987504,-0.050012504
19920116,0.48,0.21,0.31,-0.22,0.47,0.01,0.478851673,0.209779808,0.309520491,-0.220242356,0.468898949
19920117,1.59,0.13,0.16,0.03,0.77,0.01,1.577491912,0.129915573,0.159872136,0.029995501,0.76705063
19920120,0.59,0.14,-0.1,0.12,0.12,0.01,0.588266316,0.139902091,-0.100050033,0.119928058,0.119928058
19920121,0.72,-0.1,-0.04,0.12,0.15,0.01,0.717420375,-0.100050033,-0.040008002,0.119928058,0.149887612
19920122,-0.55,0.33,-0.14,0.01,0.22,0.01,-0.551518069,0.329456695,-0.140098092,0.0099995,0.219758354
19920123,-0.76,0.17,-0.13,-0.04,-0.22,0.01,-0.762902716,0.169855664,-0.130084573,-0.040008002,-0.220242356
19920124,0.36,0.12,0.23,-0.04,-0.03,0.01,0.359353551,0.119928058,0.229735905,-0.040008002,-0.030004501
19920127,-0.51,-0.51,-0.13,0.32,-0.14,0.01,-0.511304939,-0.511304939,-0.130084573,0.31948909,-0.140098092
19920128,1.03,-0.07,0.14,-0.11,0.03,0.01,1.024731645,-0.070024511,0.139902091,-0.110060544,0.029995501
19920129,-0.03,0.33,-0.1,0.2,-0.03,0.01,-0.030004501,0.329456695,-0.100050033,0.199800266,-0.030004501
19920130,-1.44,0.13,-0.28,-0.01,0.11,0.01,-1.45046862,0.129915573,-0.280392733,-0.0100005,0.109939544
19920131,1.03,-0.28,-0.23,-0.07,0.02,0.01,1.024731645,-0.280392733,-0.230264906,-0.070024511,0.019998
19920203,0.51,0.1,0.09,-0.04,0.34,0.01,0.508703905,0.099950033,0.089959524,-0.040008002,0.339423307
19920204,0.36,0.16,-0.25,0.01,-0.16,0.01,0.359353551,0.159872136,-0.250313022,0.0099995,-0.160128137
19920205,0.41,-0.08,0.04,0.03,-0.23,0.01,0.40916179,-0.080032017,0.039992002,0.029995501,-0.230264906
19920206,0.36,0.4,0.22,-0.01,-0.14,0.01,0.359353551,0.399202127,0.219758354,-0.0100005,-0.140098092
19920207,0.72,0.17,0.03,-0.1,-0.13,0.01,0.717420375,0.169855664,0.029995501,-0.100050033,-0.130084573
19920210,-0.72,-0.3,-0.07,0.23,0.06,0.01,-0.722604509,-0.300450902,-0.070024511,0.229735905,0.059982007
19920211,-1.01,0.06,0.24,0.05,0.2,0.01,-1.015135106,0.059982007,0.23971246,0.049987504,0.199800266
19920212,-1.15,0.29,-0.2,0.13,0.02,0.01,-1.156663637,0.289580311,-0.200200267,0.129915573,0.019998
19920213,-0.83,-0.06,-0.03,0.03,0.21,0.01,-0.833463679,-0.060018007,-0.030004501,0.029995501,0.209779808
19920214,-0.67,0.26,-0.16,0.17,-0.14,0.01,-0.672254576,0.259662585,-0.160128137,0.169855664,-0.140098092
19920217,0.23,-0.03,0.21,-0.21,-0.05,0.01,0.229735905,-0.030004501,0.209779808,-0.210220809,-0.050012504
19920218,-0.49,-0.79,-0.29,0.48,0.08,0.01,-0.491204436,-0.793137033,-0.290421315,0.478851673,0.079968017
19920219,-0.18,0.33,0.1,-0.13,-0.19,0.01,-0.180162195,0.329456695,0.099950033,-0.130084573,-0.190180729
19920220,0.36,-0.44,0.24,0.09,-0.02,0.01,0.359353551,-0.440970849,0.23971246,0.089959524,-0.020002
19920221,-0.13,0.15,0.02,0.2,0.23,0.01,-0.130084573,0.149887612,0.019998,0.199800266,0.229735905
19920224,0.65,-0.38,0.23,-0.14,0.07,0.01,0.64789661,-0.380723834,0.229735905,-0.140098092,0.069975511
19920225,-0.17,0.22,0.22,-0.2,-0.01,0.01,-0.170144664,0.219758354,0.219758354,-0.200200267,-0.0100005
19920226,0.47,-0.4,-0.46,0.73,-0.02,0.01,0.468898949,-0.40080214,-0.461061256,0.727348397,-0.020002
19920227,0.64,-0.02,0.12,0.04,-0.08,0.01,0.637960696,-0.020002,0.119928058,0.039992002,-0.080032017
19920228,0.23,0.12,0,0.02,-0.24,0.01,0.229735905,0.119928058,0,0.019998,-0.240288462
