This file was created using the 201904 Bloomberg database.,,,,,,,,,,,
,,,,,,,,,,,
Missing data are indicated by -99.99.,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log
20050519,0.49,-0.1,0.04,-0.05,0.08,0.01,0.488803407,-0.100050033,0.039992002,-0.050012504,0.079968017
20050520,-0.31,-0.03,0.04,-0.13,0.09,0.01,-0.310481495,-0.030004501,0.039992002,-0.130084573,0.089959524
20050523,0.57,0.06,0.02,0.06,-0.05,0.01,0.568381647,0.059982007,0.019998,0.059982007,-0.050012504
20050524,0.06,0.03,-0.1,0.05,0.04,0.01,0.059982007,0.029995501,-0.100050033,0.049987504,0.039992002
20050525,-0.33,-0.21,0.05,0.21,-0.06,0.01,-0.330545701,-0.210220809,0.049987504,0.209779808,-0.060018007
20050526,0.31,0.01,0.05,-0.22,0.08,0.01,0.309520491,0.0099995,0.049987504,-0.220242356,0.079968017
20050527,0.41,0.21,0.12,-0.02,-0.03,0.01,0.40916179,0.209779808,0.119928058,-0.020002,-0.030004501
20050530,0,0.01,0.14,-0.1,0.02,0.01,0,0.0099995,0.139902091,-0.100050033,0.019998
20050531,-0.74,0.6,0.2,-0.16,0.05,0.01,-0.742751583,0.598207168,0.199800266,-0.160128137,0.049987504
20050601,0.63,-0.31,-0.02,0,-0.05,0.01,0.628023796,-0.310481495,-0.020002,0,-0.050012504
20050602,0.34,0.14,-0.11,0.12,0.01,0.01,0.339423307,0.139902091,-0.110060544,0.119928058,0.0099995
20050603,-0.35,0.37,0.19,0.22,0.02,0.01,-0.350613933,0.369317184,0.189819728,0.219758354,0.019998
20050606,0.19,0.35,0.03,0.17,-0.04,0.01,0.189819728,0.349388925,0.029995501,0.169855664,-0.040008002
20050607,0.36,-0.07,0.04,0.12,0.06,0.01,0.359353551,-0.070024511,0.039992002,0.119928058,0.059982007
20050608,-0.33,0,0.15,0.05,0.13,0.01,-0.330545701,0,0.149887612,0.049987504,0.129915573
20050609,0.17,0.01,0.06,-0.25,-0.05,0.01,0.169855664,0.0099995,0.059982007,-0.250313022,-0.050012504
20050610,-0.23,0.04,0.28,-0.06,0.05,0.01,-0.230264906,0.039992002,0.27960873,-0.060018007,0.049987504
20050613,0.11,0.03,-0.03,0.13,0.05,0.01,0.109939544,0.029995501,-0.030004501,0.129915573,0.049987504
20050614,0.04,0.16,0.16,0.06,0,0.01,0.039992002,0.159872136,0.159872136,0.059982007,0
20050615,0.46,0.41,0.13,0.1,0.03,0.01,0.458945233,0.40916179,0.129915573,0.099950033,0.029995501
20050616,0.44,0.23,-0.11,-0.18,-0.03,0.01,0.43903483,0.229735905,-0.110060544,-0.180162195,-0.030004501
20050617,0.9,-0.13,0.15,0.12,0.01,0.01,0.895974137,-0.130084573,0.149887612,0.119928058,0.0099995
20050620,-0.49,-0.04,-0.01,0.09,-0.13,0.01,-0.491204436,-0.040008002,-0.0100005,0.089959524,-0.130084573
20050621,0.12,0.14,0.11,-0.19,-0.09,0.01,0.119928058,0.139902091,0.109939544,-0.190180729,-0.090040524
20050622,-0.01,0,0.09,-0.05,-0.03,0.01,-0.0100005,0,0.089959524,-0.050012504,-0.030004501
20050623,-0.68,0.02,0.22,-0.05,-0.08,0.01,-0.682322535,0.019998,0.219758354,-0.050012504,-0.080032017
20050624,-0.44,0.3,0.13,0.01,-0.11,0.01,-0.440970849,0.299550898,0.129915573,0.0099995,-0.110060544
20050627,-0.25,0.08,0.25,0.35,-0.03,0.01,-0.250313022,0.079968017,0.24968802,0.349388925,-0.030004501
20050628,0.48,0.08,-0.2,-0.02,0.19,0.01,0.478851673,0.079968017,-0.200200267,-0.020002,0.189819728
20050629,0.12,0.02,0,-0.07,0.12,0.01,0.119928058,0.019998,0,-0.070024511,0.119928058
20050630,-0.35,0.2,0.13,0.16,0.09,0.01,-0.350613933,0.199800266,0.129915573,0.159872136,0.089959524
20050701,-0.19,-0.21,0.11,0.04,-0.02,0.01,-0.190180729,-0.210220809,0.109939544,0.039992002,-0.020002
20050704,-0.01,0.12,0.03,0.11,-0.04,0.01,-0.0100005,0.119928058,0.029995501,0.109939544,-0.040008002
20050705,0.43,0.02,-0.08,-0.04,-0.15,0.01,0.429078142,0.019998,-0.080032017,-0.040008002,-0.150112613
20050706,-0.19,0.13,0.06,0.08,-0.02,0.01,-0.190180729,0.129915573,0.059982007,0.079968017,-0.020002
20050707,-0.34,0.07,-0.09,-0.04,-0.04,0.01,-0.340579313,0.069975511,-0.090040524,-0.040008002,-0.040008002
20050708,1.01,-0.06,-0.17,-0.09,0.04,0.01,1.004933585,-0.060018007,-0.170144664,-0.090040524,0.039992002
20050711,1.01,0.28,-0.11,0,-0.05,0.01,1.004933585,0.27960873,-0.110060544,0,-0.050012504
20050712,0.65,0.07,-0.05,0.07,-0.03,0.01,0.64789661,0.069975511,-0.050012504,0.069975511,-0.030004501
20050713,-0.29,-0.21,0.05,-0.12,-0.05,0.01,-0.290421315,-0.210220809,0.049987504,-0.120072058,-0.050012504
20050714,0.08,-0.42,-0.16,-0.24,-0.03,0.01,0.079968017,-0.420884477,-0.160128137,-0.240288462,-0.030004501
20050715,-0.07,0.05,0.01,-0.08,-0.07,0.01,-0.070024511,0.049987504,0.0099995,-0.080032017,-0.070024511
20050718,-0.22,0.11,0.1,0.01,0.1,0.01,-0.220242356,0.109939544,0.099950033,0.0099995,0.099950033
20050719,0.36,-0.08,0.07,-0.15,-0.05,0.01,0.359353551,-0.080032017,0.069975511,-0.150112613,-0.050012504
20050720,0.56,0.28,-0.07,-0.1,0.06,0.01,0.558437829,0.27960873,-0.070024511,-0.100050033,0.059982007
20050721,0.11,0.27,0.08,0.02,-0.2,0.01,0.109939544,0.269636155,0.079968017,0.019998,-0.200200267
20050722,-0.11,0.18,0.29,0.03,-0.09,0.01,-0.110060544,0.179838194,0.289580311,0.029995501,-0.090040524
20050725,-0.1,0.06,0,0.23,0.01,0.01,-0.100050033,0.059982007,0,0.229735905,0.0099995
20050726,-0.19,-0.03,0.02,-0.27,0.2,0.01,-0.190180729,-0.030004501,0.019998,-0.270365157,0.199800266
20050727,0.6,-0.14,-0.02,0.1,-0.03,0.01,0.598207168,-0.140098092,-0.020002,0.099950033,-0.030004501
20050728,0.73,0.13,-0.13,0.15,-0.09,0.01,0.727348397,0.129915573,-0.130084573,0.149887612,-0.090040524
20050729,-0.35,0.36,-0.02,0.1,0.09,0.01,-0.350613933,0.359353551,-0.020002,0.099950033,0.089959524
20050801,0.39,0.18,0,-0.07,-0.06,0.01,0.389241472,0.179838194,0,-0.070024511,-0.060018007
20050802,0.72,-0.23,0.1,-0.06,-0.08,0.01,0.717420375,-0.230264906,0.099950033,-0.060018007,-0.080032017
20050803,0.38,-0.31,0.01,0.02,0.04,0.01,0.379279824,-0.310481495,0.0099995,0.019998,0.039992002
20050804,-0.54,-0.13,0.2,0.09,0.11,0.01,-0.54146327,-0.130084573,0.199800266,0.089959524,0.109939544
20050805,-0.81,-0.13,-0.08,-0.02,0.01,0.01,-0.813298323,-0.130084573,-0.080032017,-0.020002,0.0099995
20050808,0.03,-0.04,0.1,0.36,0.04,0.01,0.029995501,-0.040008002,0.099950033,0.359353551,0.039992002
20050809,0.64,-0.16,-0.05,0.04,0.13,0.01,0.637960696,-0.160128137,-0.050012504,0.039992002,0.129915573
20050810,0.63,0.14,0.32,0.17,-0.08,0.01,0.628023796,0.139902091,0.31948909,0.169855664,-0.080032017
20050811,0.78,0.13,-0.02,-0.13,-0.03,0.01,0.776973726,0.129915573,-0.020002,-0.130084573,-0.030004501
20050812,-0.37,0.05,0.06,0.01,0.05,0.01,-0.370686193,0.049987504,0.059982007,0.0099995,0.049987504
20050815,-0.02,0.18,0,-0.21,0.1,0.01,-0.020002,0.179838194,0,-0.210220809,0.099950033
20050816,-0.74,0.28,0.17,-0.07,0.05,0.01,-0.742751583,0.27960873,0.169855664,-0.070024511,0.049987504
20050817,-0.37,-0.12,-0.01,-0.37,0.26,0.01,-0.370686193,-0.120072058,-0.0100005,-0.370686193,0.259662585
20050818,-0.56,-0.15,-0.12,-0.05,-0.03,0.01,-0.561573879,-0.150112613,-0.120072058,-0.050012504,-0.030004501
20050819,0.3,-0.17,0.12,0.12,0.01,0.01,0.299550898,-0.170144664,0.119928058,0.119928058,0.0099995
20050822,0.62,0.36,0.14,0.02,0.04,0.01,0.618085908,0.359353551,0.139902091,0.019998,0.039992002
20050823,-0.31,0.24,0.01,-0.07,0.05,0.01,-0.310481495,0.23971246,0.0099995,-0.070024511,0.049987504
20050824,-0.27,0.24,0.1,0.12,-0.07,0.01,-0.270365157,0.23971246,0.099950033,0.119928058,-0.070024511
20050825,-0.08,0.15,0.02,-0.12,-0.01,0.01,-0.080032017,0.149887612,0.019998,-0.120072058,-0.0100005
20050826,-0.52,0.16,-0.11,-0.01,0.02,0.01,-0.521356705,0.159872136,-0.110060544,-0.0100005,0.019998
20050829,-0.02,-0.16,-0.15,-0.01,-0.04,0.01,-0.020002,-0.160128137,-0.150112613,-0.0100005,-0.040008002
20050830,-0.02,0.09,0.01,0.12,0.01,0.01,-0.020002,0.089959524,0.0099995,0.119928058,0.0099995
20050831,1.2,0.04,-0.02,0.24,-0.12,0.01,1.192857087,0.039992002,-0.020002,0.23971246,-0.120072058
20050901,1,0.18,0.04,0.33,-0.03,0.01,0.995033085,0.179838194,0.039992002,0.329456695,-0.030004501
20050902,-0.07,0.01,-0.09,0.04,-0.05,0.01,-0.070024511,0.0099995,-0.090040524,0.039992002,-0.050012504
20050905,0.27,0,0.01,0.07,0.04,0.01,0.269636155,0,0.0099995,0.069975511,0.039992002
20050906,0.5,-0.4,-0.12,-0.14,-0.09,0.01,0.498754151,-0.40080214,-0.120072058,-0.140098092,-0.090040524
20050907,0.12,-0.09,-0.09,-0.01,-0.12,0.01,0.119928058,-0.090040524,-0.090040524,-0.0100005,-0.120072058
20050908,-0.37,0.11,-0.13,0.04,0,0.01,-0.370686193,0.109939544,-0.130084573,0.039992002,0
20050909,0.8,-0.05,0.13,0.11,-0.07,0.01,0.796816965,-0.050012504,0.129915573,0.109939544,-0.070024511
20050912,-0.26,0.2,-0.09,-0.29,0.02,0.01,-0.260338587,0.199800266,-0.090040524,-0.290421315,0.019998
20050913,-0.57,0.18,0.05,-0.02,0.07,0.01,-0.5716307,0.179838194,0.049987504,-0.020002,0.069975511
20050914,0.02,-0.04,0.17,0.29,0.11,0.01,0.019998,-0.040008002,0.169855664,0.289580311,0.109939544
20050915,-0.05,0.04,0.11,0.09,0.03,0.01,-0.050012504,0.039992002,0.109939544,0.089959524,0.029995501
20050916,0.53,-0.11,0.06,0.01,-0.1,0.01,0.528600443,-0.110060544,0.059982007,0.0099995,-0.100050033
20050919,-0.42,0.17,-0.01,0.38,-0.2,0.01,-0.420884477,0.169855664,-0.0100005,0.379279824,-0.200200267
20050920,-0.23,0.05,0.17,-0.23,0.11,0.01,-0.230264906,0.049987504,0.169855664,-0.230264906,0.109939544
20050921,-0.37,0.21,0.18,0.46,-0.16,0.01,-0.370686193,0.209779808,0.179838194,0.458945233,-0.160128137
20050922,-0.29,-0.27,-0.03,0.07,0.03,0.01,-0.290421315,-0.270365157,-0.030004501,0.069975511,0.029995501
20050923,-0.19,-0.08,0.03,-0.43,-0.01,0.01,-0.190180729,-0.080032017,0.029995501,-0.430927159,-0.0100005
20050926,0.84,0.03,0.29,-0.02,-0.05,0.01,0.836491633,0.029995501,0.289580311,-0.020002,-0.050012504
20050927,-0.43,-0.16,0.17,0.03,-0.08,0.01,-0.430927159,-0.160128137,0.169855664,0.029995501,-0.080032017
20050928,0.64,-0.26,0.15,0.21,-0.01,0.01,0.637960696,-0.260338587,0.149887612,0.209779808,-0.0100005
20050929,0.58,-0.09,0.24,-0.31,-0.07,0.01,0.578324476,-0.090040524,0.23971246,-0.310481495,-0.070024511
20050930,0.03,0.12,-0.38,-0.16,-0.22,0.01,0.029995501,0.119928058,-0.380723834,-0.160128137,-0.220242356
20051003,-0.14,0.14,-0.24,0.05,-0.15,0.01,-0.140098092,0.139902091,-0.240288462,0.049987504,-0.150112613
20051004,-0.34,0.15,-0.04,-0.22,0.13,0.01,-0.340579313,0.149887612,-0.040008002,-0.220242356,0.129915573
20051005,-1.18,-0.06,-0.09,-0.1,0.14,0.01,-1.187017257,-0.060018007,-0.090040524,-0.100050033,0.139902091
20051006,-0.57,-0.15,0.1,-0.12,0.18,0.01,-0.5716307,-0.150112613,0.099950033,-0.120072058,0.179838194
20051007,-0.07,0.21,0.12,0.07,0,0.01,-0.070024511,0.209779808,0.119928058,0.069975511,0
20051010,-0.42,0.09,-0.22,0.02,-0.11,0.01,-0.420884477,0.089959524,-0.220242356,0.019998,-0.110060544
20051011,-0.05,-0.25,0.27,0.41,0.04,0.01,-0.050012504,-0.250313022,0.269636155,0.40916179,0.039992002
20051012,-0.53,0.15,0.14,0.07,0.17,0.01,-0.531409482,0.149887612,0.139902091,0.069975511,0.169855664
20051013,-0.57,0.03,-0.27,-0.54,0.07,0.01,-0.5716307,0.029995501,-0.270365157,-0.54146327,0.069975511
20051014,0.58,-0.12,0.04,-0.15,-0.15,0.01,0.578324476,-0.120072058,0.039992002,-0.150112613,-0.150112613
20051017,-0.1,-0.12,-0.07,0.07,-0.29,0.01,-0.100050033,-0.120072058,-0.070024511,0.069975511,-0.290421315
20051018,-0.91,-0.04,-0.13,-0.22,0.24,0.01,-0.914165792,-0.040008002,-0.130084573,-0.220242356,0.23971246
20051019,0.1,-0.21,0,-0.36,-0.15,0.01,0.099950033,-0.210220809,0,-0.360649559,-0.150112613
20051020,-0.57,0.26,-0.13,-0.13,0.12,0.01,-0.5716307,0.259662585,-0.130084573,-0.130084573,0.119928058
20051021,-0.21,-0.06,0.11,-0.25,-0.14,0.01,-0.210220809,-0.060018007,0.109939544,-0.250313022,-0.140098092
20051024,1.24,-0.22,0.06,0.08,-0.08,0.01,1.232374969,-0.220242356,0.059982007,0.079968017,-0.080032017
20051025,0.39,0.24,0.07,0.4,-0.1,0.01,0.389241472,0.23971246,0.069975511,0.399202127,-0.100050033
20051026,-0.2,0.07,0.05,-0.01,0.11,0.01,-0.200200267,0.069975511,0.049987504,-0.0100005,0.109939544
20051027,-0.66,0.1,0.34,-0.1,0.22,0.01,-0.662187631,0.099950033,0.339423307,-0.100050033,0.219758354
20051028,0.44,-0.26,0.11,0.05,0.04,0.01,0.43903483,-0.260338587,0.109939544,0.049987504,0.039992002
20051031,1.07,-0.15,0.01,-0.37,0.03,0.01,1.06431601,-0.150112613,0.0099995,-0.370686193,0.029995501
20051101,0.29,-0.05,0.24,-0.09,-0.08,0.01,0.289580311,-0.050012504,0.23971246,-0.090040524,-0.080032017
20051102,0.8,0,-0.05,-0.06,-0.15,0.01,0.796816965,0,-0.050012504,-0.060018007,-0.150112613
20051103,0.33,-0.25,-0.22,0.07,-0.18,0.01,0.329456695,-0.250313022,-0.220242356,0.069975511,-0.180162195
20051104,-0.41,0.11,-0.24,-0.3,0.05,0.01,-0.410842804,0.109939544,-0.240288462,-0.300450902,0.049987504
20051107,0.26,0.05,-0.11,-0.09,0.09,0.01,0.259662585,0.049987504,-0.110060544,-0.090040524,0.089959524
20051108,-0.16,-0.02,-0.06,0.13,0.01,0.01,-0.160128137,-0.020002,-0.060018007,0.129915573,0.0099995
20051109,-0.1,0.03,0.14,-0.14,-0.01,0.01,-0.100050033,0.029995501,0.139902091,-0.140098092,-0.0100005
20051110,0.05,-0.37,-0.16,-0.4,-0.21,0.01,0.049987504,-0.370686193,-0.160128137,-0.40080214,-0.210220809
20051111,0.67,-0.11,-0.14,0.02,-0.08,0.01,0.667765475,-0.110060544,-0.140098092,0.019998,-0.080032017
20051114,-0.37,-0.25,-0.07,0.09,-0.08,0.01,-0.370686193,-0.250313022,-0.070024511,0.089959524,-0.080032017
20051115,-0.38,-0.27,-0.24,0.27,-0.31,0.01,-0.380723834,-0.270365157,-0.240288462,0.269636155,-0.310481495
20051116,-0.11,-0.13,0.02,0.08,-0.18,0.01,-0.110060544,-0.130084573,0.019998,0.079968017,-0.180162195
20051117,1.08,0.14,-0.01,-0.25,-0.02,0.01,1.074209653,0.139902091,-0.0100005,-0.250313022,-0.020002
20051118,0.61,-0.05,0.03,-0.15,0.05,0.01,0.608147032,-0.050012504,0.029995501,-0.150112613,0.049987504
20051121,0.3,-0.01,-0.18,0.08,-0.25,0.01,0.299550898,-0.0100005,-0.180162195,0.079968017,-0.250313022
20051122,0.57,0.07,0.05,0.12,-0.07,0.01,0.568381647,0.069975511,0.049987504,0.119928058,-0.070024511
20051123,0.35,-0.21,0.22,-0.07,0.06,0.01,0.349388925,-0.210220809,0.219758354,-0.070024511,0.059982007
20051124,-0.16,0.03,0,-0.02,0,0.01,-0.160128137,0.029995501,0,-0.020002,0
20051125,0,-0.07,-0.04,0.01,0.05,0.01,0,-0.070024511,-0.040008002,0.0099995,0.049987504
20051128,-0.12,0.26,0.07,-0.03,0.06,0.01,-0.120072058,0.259662585,0.069975511,-0.030004501,0.059982007
20051129,-0.25,0.23,0.16,0.16,0.18,0.01,-0.250313022,0.229735905,0.159872136,0.159872136,0.179838194
20051130,-0.38,0.95,-0.16,0.07,0.03,0.01,-0.380723834,0.945515877,-0.160128137,0.069975511,0.029995501
20051201,1.07,-0.23,0.11,-0.16,-0.09,0.01,1.06431601,-0.230264906,0.109939544,-0.160128137,-0.090040524
20051202,0.45,0.07,-0.07,0.07,-0.21,0.01,0.448990527,0.069975511,-0.070024511,0.069975511,-0.210220809
20051205,0.1,0.42,0.07,0.3,-0.05,0.01,0.099950033,0.419120462,0.069975511,0.299550898,-0.050012504
20051206,0.14,-0.13,-0.03,0.09,-0.09,0.01,0.139902091,-0.130084573,-0.030004501,0.089959524,-0.090040524
20051207,-0.36,0.09,-0.01,-0.09,0.09,0.01,-0.360649559,0.089959524,-0.0100005,-0.090040524,0.089959524
20051208,0.05,0.03,-0.08,0.11,-0.04,0.01,0.049987504,0.029995501,-0.080032017,0.109939544,-0.040008002
20051209,0.3,0.25,-0.06,-0.2,0.19,0.01,0.299550898,0.24968802,-0.060018007,-0.200200267,0.189819728
20051212,0.8,0.33,0.09,0.18,0.07,0.01,0.796816965,0.329456695,0.089959524,0.179838194,0.069975511
20051213,0.19,-0.24,-0.08,0.35,-0.16,0.01,0.189819728,-0.240288462,-0.080032017,0.349388925,-0.160128137
20051214,0.34,0.12,0.1,0.22,0.05,0.01,0.339423307,0.119928058,0.099950033,0.219758354,0.049987504
20051215,-0.29,0.18,-0.23,0.02,0,0.01,-0.290421315,0.179838194,-0.230264906,0.019998,0
20051216,0.17,0.01,-0.05,-0.07,-0.05,0.01,0.169855664,0.0099995,-0.050012504,-0.070024511,-0.050012504
20051219,-0.39,-0.15,-0.09,0.15,-0.17,0.01,-0.390762483,-0.150112613,-0.090040524,0.149887612,-0.170144664
20051220,-0.2,-0.03,0.11,-0.07,-0.01,0.01,-0.200200267,-0.030004501,0.109939544,-0.070024511,-0.0100005
20051221,0.48,0.15,-0.04,-0.2,-0.16,0.01,0.478851673,0.149887612,-0.040008002,-0.200200267,-0.160128137
20051222,0.36,0.13,-0.07,-0.22,0,0.01,0.359353551,0.129915573,-0.070024511,-0.220242356,0
20051223,0.09,0.16,0,-0.13,0.05,0.01,0.089959524,0.159872136,0,-0.130084573,0.049987504
20051226,0.02,0.19,-0.14,0.08,-0.14,0.01,0.019998,0.189819728,-0.140098092,0.079968017,-0.140098092
20051227,-0.74,-0.05,-0.01,0.07,0,0.01,-0.742751583,-0.050012504,-0.0100005,0.069975511,0
20051228,0.27,0.22,-0.04,-0.06,0.02,0.01,0.269636155,0.219758354,-0.040008002,-0.060018007,0.019998
20051229,0.16,0.27,-0.06,0.06,-0.09,0.01,0.159872136,0.269636155,-0.060018007,0.059982007,-0.090040524
20051230,-0.45,0.32,0.02,0.1,0.09,0.01,-0.451015548,0.31948909,0.019998,0.099950033,0.089959524
20060102,0.03,-0.06,0.05,0,-0.02,0.02,0.029995501,-0.060018007,0.049987504,0,-0.020002
20060103,1.73,-0.14,0.14,0.11,-0.13,0.02,1.715205882,-0.140098092,0.139902091,0.109939544,-0.130084573
20060104,1.05,0.18,0.08,-0.19,-0.01,0.02,1.044525786,0.179838194,0.079968017,-0.190180729,-0.0100005
20060105,-0.01,0.35,-0.03,-0.09,0.05,0.02,-0.0100005,0.349388925,-0.030004501,-0.090040524,0.049987504
20060106,0.99,0.16,-0.04,-0.09,-0.04,0.02,0.985131605,0.159872136,-0.040008002,-0.090040524,-0.040008002
20060109,0.11,0.16,-0.2,-0.08,-0.17,0.02,0.109939544,0.159872136,-0.200200267,-0.080032017,-0.170144664
20060110,-0.4,0.38,0.11,-0.2,0.04,0.02,-0.40080214,0.379279824,0.109939544,-0.200200267,0.039992002
20060111,0.68,-0.19,-0.18,-0.05,-0.08,0.02,0.677698428,-0.190180729,-0.180162195,-0.050012504,-0.080032017
20060112,-0.42,0.45,0.05,0.01,-0.1,0.02,-0.420884477,0.448990527,0.049987504,0.0099995,-0.100050033
20060113,0.23,0.5,-0.2,0.13,-0.12,0.02,0.229735905,0.498754151,-0.200200267,0.129915573,-0.120072058
20060116,-0.1,0.2,-0.17,0.1,-0.11,0.02,-0.100050033,0.199800266,-0.170144664,0.099950033,-0.110060544
20060117,-0.85,-0.62,0.5,0.03,0.07,0.02,-0.853633102,-0.621929981,0.498754151,0.029995501,0.069975511
20060118,-1.06,-0.97,0.26,-0.34,0.26,0.02,-1.065658019,-0.974735145,0.259662585,-0.340579313,0.259662585
20060119,0.93,1.07,-0.19,0.02,-0.14,0.02,0.925702126,1.06431601,-0.190180729,0.019998,-0.140098092
20060120,-0.77,0.51,0.36,0.36,0.26,0.02,-0.772979806,0.508703905,0.359353551,0.359353551,0.259662585
20060123,0.18,-0.65,0.57,-0.11,0.04,0.02,0.179838194,-0.652121699,0.568381647,-0.110060544,0.039992002
20060124,0.31,0.84,-0.29,0.06,-0.18,0.02,0.309520491,0.836491633,-0.290421315,0.059982007,-0.180162195
20060125,0.04,0.17,-0.15,-0.02,-0.14,0.02,0.039992002,0.169855664,-0.150112613,-0.020002,-0.140098092
20060126,0.67,-0.03,0.21,-0.4,-0.14,0.02,0.667765475,-0.030004501,0.209779808,-0.40080214,-0.140098092
20060127,0.72,-0.12,-0.03,0.04,-0.25,0.02,0.717420375,-0.120072058,-0.030004501,0.039992002,-0.250313022
20060130,0.17,0.05,0.26,0.01,-0.08,0.02,0.169855664,0.049987504,0.259662585,0.0099995,-0.080032017
20060131,0.19,0.4,0.02,-0.03,-0.12,0.02,0.189819728,0.399202127,0.019998,-0.030004501,-0.120072058
20060201,-0.14,-0.07,0,-0.28,0.05,0.02,-0.140098092,-0.070024511,0,-0.280392733,0.049987504
20060202,-0.48,0.41,0.12,-0.04,0.1,0.02,-0.4811557,0.40916179,0.119928058,-0.040008002,0.099950033
20060203,-0.53,0.25,-0.05,0.11,-0.1,0.02,-0.531409482,0.24968802,-0.050012504,0.109939544,-0.100050033
20060206,0.04,0.41,0.42,-0.08,-0.16,0.02,0.039992002,0.40916179,0.419120462,-0.080032017,-0.160128137
20060207,-0.43,0.25,0.02,-0.1,0.32,0.02,-0.430927159,0.24968802,0.019998,-0.100050033,0.31948909
20060208,-0.23,-0.53,-0.04,-0.12,0.18,0.02,-0.230264906,-0.531409482,-0.040008002,-0.120072058,0.179838194
20060209,0.34,-0.12,0.06,-0.01,0.12,0.02,0.339423307,-0.120072058,0.059982007,-0.0100005,0.119928058
20060210,-0.37,-0.27,0.15,-0.24,0.16,0.02,-0.370686193,-0.270365157,0.149887612,-0.240288462,0.159872136
20060213,-0.57,-1.12,0.52,-0.05,0.15,0.02,-0.5716307,-1.126319228,0.518652669,-0.050012504,0.149887612
20060214,0.7,-0.1,-0.18,-0.14,-0.04,0.02,0.697561374,-0.100050033,-0.180162195,-0.140098092,-0.040008002
20060215,-0.06,0.08,-0.21,0.01,0.03,0.02,-0.060018007,0.079968017,-0.210220809,0.0099995,0.029995501
20060216,0.65,-0.48,0.21,-0.14,0.01,0.02,0.64789661,-0.4811557,0.209779808,-0.140098092,0.0099995
20060217,-0.12,-0.39,0.42,-0.02,-0.06,0.02,-0.120072058,-0.390762483,0.419120462,-0.020002,-0.060018007
20060220,-0.14,-0.72,0.13,0.05,-0.17,0.02,-0.140098092,-0.722604509,0.129915573,0.049987504,-0.170144664
20060221,0.12,0.48,-0.27,0.35,-0.15,0.02,0.119928058,0.478851673,-0.270365157,0.349388925,-0.150112613
20060222,0.5,0.03,0.01,-0.33,-0.06,0.02,0.498754151,0.029995501,0.0099995,-0.330545701,-0.060018007
20060223,0.3,0.75,-0.07,0.07,0.04,0.02,0.299550898,0.747201484,-0.070024511,0.069975511,0.039992002
20060224,0.2,0.36,0.08,-0.06,-0.13,0.02,0.199800266,0.359353551,0.079968017,-0.060018007,-0.130084573
20060227,0.37,-0.11,-0.12,-0.23,0.09,0.02,0.369317184,-0.110060544,-0.120072058,-0.230264906,0.089959524
20060228,-0.59,0.34,0.22,0.12,0.13,0.02,-0.591747376,0.339423307,0.219758354,0.119928058,0.129915573
20060301,0.45,-0.32,0.04,-0.2,0.06,0.02,0.448990527,-0.320513095,0.039992002,-0.200200267,0.059982007
20060302,0.06,0.03,0.03,0.01,-0.01,0.02,0.059982007,0.029995501,0.029995501,0.0099995,-0.0100005
20060303,-0.22,-0.13,-0.05,0.18,0.07,0.02,-0.220242356,-0.130084573,-0.050012504,0.179838194,0.069975511
20060306,-0.42,-0.02,-0.22,-0.04,-0.03,0.02,-0.420884477,-0.020002,-0.220242356,-0.040008002,-0.030004501
20060307,-0.91,-0.55,0.04,0,0.15,0.02,-0.914165792,-0.551518069,0.039992002,0,0.149887612
20060308,-0.23,-0.27,-0.21,0.05,0.13,0.02,-0.230264906,-0.270365157,-0.210220809,0.049987504,0.129915573
20060309,0.14,0.29,0.13,0.13,0.2,0.02,0.139902091,0.289580311,0.129915573,0.129915573,0.199800266
20060310,0.57,-0.08,0.03,-0.04,-0.01,0.02,0.568381647,-0.080032017,0.029995501,-0.040008002,-0.0100005
20060313,0.81,0.27,0.1,0.03,-0.19,0.02,0.806737108,0.269636155,0.099950033,0.029995501,-0.190180729
20060314,0.84,-0.03,0.16,0.03,-0.1,0.02,0.836491633,-0.030004501,0.159872136,0.029995501,-0.100050033
20060315,0.52,0.13,0.15,-0.05,0.01,0.02,0.518652669,0.129915573,0.149887612,-0.050012504,0.0099995
20060316,0.29,-0.13,0.33,0.06,0.07,0.02,0.289580311,-0.130084573,0.329456695,0.059982007,0.069975511
20060317,0.37,0.21,0.05,-0.22,-0.06,0.02,0.369317184,0.209779808,0.049987504,-0.220242356,-0.060018007
20060320,0.05,0.15,-0.08,-0.26,-0.05,0.02,0.049987504,0.149887612,-0.080032017,-0.260338587,-0.050012504
20060321,-0.58,-0.18,0.15,0.08,0.08,0.02,-0.581688532,-0.180162195,0.149887612,0.079968017,0.079968017
20060322,0.35,0.32,0.01,0.13,-0.11,0.02,0.349388925,0.31948909,0.0099995,0.129915573,-0.110060544
